ts,iso,port,address,kind,name,value,unit,extra,usertag
1758804153.284,2025-09-25 14:42:33,/dev/ttyUSB1,5,measure,fMeasure,20.13239,,249 samples,CO2
1758804453.284,2025-09-25 14:47:33,/dev/ttyUSB1,5,measure,fMeasure,19.93944,,252 samples,CO2
1758804753.284,2025-09-25 14:52:33,/dev/ttyUSB1,5,measure,fMeasure,19.96880,,281 samples,CO2
1758805053.483,2025-09-25 14:57:33,/dev/ttyUSB1,5,measure,fMeasure,19.93958,,249 samples,CO2
1758805353.688,2025-09-25 15:02:33,/dev/ttyUSB1,5,measure,fMeasure,20.11635,,235 samples,CO2
1758805653.883,2025-09-25 15:07:33,/dev/ttyUSB1,5,measure,fMeasure,20.06746,,268 samples,CO2
1758805954.084,2025-09-25 15:12:34,/dev/ttyUSB1,5,measure,fMeasure,20.04148,,270 samples,CO2
1758806254.282,2025-09-25 15:17:34,/dev/ttyUSB1,5,measure,fMeasure,20.02365,,262 samples,CO2
1758806554.284,2025-09-25 15:22:34,/dev/ttyUSB1,5,measure,fMeasure,19.98677,,212 samples,CO2
1758806854.483,2025-09-25 15:27:34,/dev/ttyUSB1,5,measure,fMeasure,19.98674,,265 samples,CO2
1758807154.683,2025-09-25 15:32:34,/dev/ttyUSB1,5,measure,fMeasure,20.01401,,254 samples,CO2
1758807454.884,2025-09-25 15:37:34,/dev/ttyUSB1,5,measure,fMeasure,19.96648,,228 samples,CO2
1758807755.083,2025-09-25 15:42:35,/dev/ttyUSB1,5,measure,fMeasure,19.87418,,225 samples,CO2
1758808055.283,2025-09-25 15:47:35,/dev/ttyUSB1,5,measure,fMeasure,19.88466,,198 samples,CO2
1758808355.483,2025-09-25 15:52:35,/dev/ttyUSB1,5,measure,fMeasure,20.01139,,274 samples,CO2
1758808655.683,2025-09-25 15:57:35,/dev/ttyUSB1,5,measure,fMeasure,19.97993,,218 samples,CO2
1758808955.683,2025-09-25 16:02:35,/dev/ttyUSB1,5,measure,fMeasure,20.08572,,210 samples,CO2
1758809255.883,2025-09-25 16:07:35,/dev/ttyUSB1,5,measure,fMeasure,19.93791,,220 samples,CO2
1758809556.083,2025-09-25 16:12:36,/dev/ttyUSB1,5,measure,fMeasure,20.06481,,226 samples,CO2
1758809856.283,2025-09-25 16:17:36,/dev/ttyUSB1,5,measure,fMeasure,19.91190,,247 samples,CO2
1758810156.482,2025-09-25 16:22:36,/dev/ttyUSB1,5,measure,fMeasure,20.06565,,248 samples,CO2
1758810456.483,2025-09-25 16:27:36,/dev/ttyUSB1,5,measure,fMeasure,19.96477,,246 samples,CO2
1758810756.483,2025-09-25 16:32:36,/dev/ttyUSB1,5,measure,fMeasure,19.97741,,255 samples,CO2
1758811056.484,2025-09-25 16:37:36,/dev/ttyUSB1,5,measure,fMeasure,19.98808,,209 samples,CO2
1758811356.683,2025-09-25 16:42:36,/dev/ttyUSB1,5,measure,fMeasure,19.88140,,253 samples,CO2
1758811656.882,2025-09-25 16:47:36,/dev/ttyUSB1,5,measure,fMeasure,19.95984,,232 samples,CO2
1758811957.082,2025-09-25 16:52:37,/dev/ttyUSB1,5,measure,fMeasure,19.87342,,216 samples,CO2
1758812257.083,2025-09-25 16:57:37,/dev/ttyUSB1,5,measure,fMeasure,20.03686,,230 samples,CO2
1758812557.083,2025-09-25 17:02:37,/dev/ttyUSB1,5,measure,fMeasure,19.91741,,221 samples,CO2
1758812857.084,2025-09-25 17:07:37,/dev/ttyUSB1,5,measure,fMeasure,19.84293,,244 samples,CO2
1758813157.283,2025-09-25 17:12:37,/dev/ttyUSB1,5,measure,fMeasure,19.94957,,247 samples,CO2
1758813457.283,2025-09-25 17:17:37,/dev/ttyUSB1,5,measure,fMeasure,20.14434,,221 samples,CO2
