ts,iso,port,address,kind,name,value,unit,extra
1758495242.483,2025-09-22 00:54:02,/dev/ttyUSB0,3,measure,fMeasure,30.82869,,60 samples
1758495302.683,2025-09-22 00:55:02,/dev/ttyUSB0,3,measure,fMeasure,30.81668,,51 samples
1758495362.883,2025-09-22 00:56:02,/dev/ttyUSB0,3,measure,fMeasure,30.83878,,44 samples
1758495422.883,2025-09-22 00:57:02,/dev/ttyUSB0,3,measure,fMeasure,30.81033,,45 samples
1758495482.883,2025-09-22 00:58:02,/dev/ttyUSB0,3,measure,fMeasure,30.78020,,57 samples
1758495543.082,2025-09-22 00:59:03,/dev/ttyUSB0,3,measure,fMeasure,30.83634,,41 samples
1758495603.082,2025-09-22 01:00:03,/dev/ttyUSB0,3,measure,fMeasure,30.77411,,56 samples
1758495663.083,2025-09-22 01:01:03,/dev/ttyUSB0,3,measure,fMeasure,30.81349,,40 samples
1758495723.283,2025-09-22 01:02:03,/dev/ttyUSB0,3,measure,fMeasure,30.83929,,63 samples
1758495783.482,2025-09-22 01:03:03,/dev/ttyUSB0,3,measure,fMeasure,30.84934,,50 samples
1758495843.682,2025-09-22 01:04:03,/dev/ttyUSB0,3,measure,fMeasure,30.75658,,39 samples
1758495903.683,2025-09-22 01:05:03,/dev/ttyUSB0,3,measure,fMeasure,30.72513,,48 samples
1758495963.683,2025-09-22 01:06:03,/dev/ttyUSB0,3,measure,fMeasure,30.75348,,48 samples
1758496023.882,2025-09-22 01:07:03,/dev/ttyUSB0,3,measure,fMeasure,30.73817,,45 samples
1758496083.883,2025-09-22 01:08:03,/dev/ttyUSB0,3,measure,fMeasure,30.80738,,44 samples
1758496144.083,2025-09-22 01:09:04,/dev/ttyUSB0,3,measure,fMeasure,30.80155,,55 samples
1758496204.283,2025-09-22 01:10:04,/dev/ttyUSB0,3,measure,fMeasure,30.81941,,51 samples
1758496264.283,2025-09-22 01:11:04,/dev/ttyUSB0,3,measure,fMeasure,30.83364,,62 samples
1758496324.483,2025-09-22 01:12:04,/dev/ttyUSB0,3,measure,fMeasure,30.82250,,50 samples
1758496384.683,2025-09-22 01:13:04,/dev/ttyUSB0,3,measure,fMeasure,30.83430,,59 samples
1758496444.683,2025-09-22 01:14:04,/dev/ttyUSB0,3,measure,fMeasure,30.79325,,52 samples
1758496504.882,2025-09-22 01:15:04,/dev/ttyUSB0,3,measure,fMeasure,30.79447,,54 samples
1758496564.883,2025-09-22 01:16:04,/dev/ttyUSB0,3,measure,fMeasure,30.79466,,45 samples
1758496625.083,2025-09-22 01:17:05,/dev/ttyUSB0,3,measure,fMeasure,30.79826,,53 samples
1758496685.283,2025-09-22 01:18:05,/dev/ttyUSB0,3,measure,fMeasure,30.80545,,65 samples
1758496745.283,2025-09-22 01:19:05,/dev/ttyUSB0,3,measure,fMeasure,30.82070,,46 samples
1758496805.483,2025-09-22 01:20:05,/dev/ttyUSB0,3,measure,fMeasure,30.83222,,54 samples
1758496865.483,2025-09-22 01:21:05,/dev/ttyUSB0,3,measure,fMeasure,30.85490,,50 samples
1758496925.683,2025-09-22 01:22:05,/dev/ttyUSB0,3,measure,fMeasure,30.83961,,55 samples
1758496985.883,2025-09-22 01:23:05,/dev/ttyUSB0,3,measure,fMeasure,30.81058,,59 samples
1758497046.083,2025-09-22 01:24:06,/dev/ttyUSB0,3,measure,fMeasure,30.82033,,70 samples
1758497106.283,2025-09-22 01:25:06,/dev/ttyUSB0,3,measure,fMeasure,30.84121,,43 samples
1758497166.482,2025-09-22 01:26:06,/dev/ttyUSB0,3,measure,fMeasure,30.84640,,49 samples
1758497226.483,2025-09-22 01:27:06,/dev/ttyUSB0,3,measure,fMeasure,30.79738,,47 samples
1758497286.683,2025-09-22 01:28:06,/dev/ttyUSB0,3,measure,fMeasure,30.87746,,51 samples
1758497346.882,2025-09-22 01:29:06,/dev/ttyUSB0,3,measure,fMeasure,30.90253,,40 samples
1758497406.883,2025-09-22 01:30:06,/dev/ttyUSB0,3,measure,fMeasure,30.83670,,47 samples
1758497467.083,2025-09-22 01:31:07,/dev/ttyUSB0,3,measure,fMeasure,30.80553,,40 samples
1758497527.283,2025-09-22 01:32:07,/dev/ttyUSB0,3,measure,fMeasure,30.82979,,50 samples
1758497587.483,2025-09-22 01:33:07,/dev/ttyUSB0,3,measure,fMeasure,30.85102,,48 samples
1758497647.483,2025-09-22 01:34:07,/dev/ttyUSB0,3,measure,fMeasure,30.86184,,51 samples
1758497707.483,2025-09-22 01:35:07,/dev/ttyUSB0,3,measure,fMeasure,30.84796,,76 samples
1758497767.683,2025-09-22 01:36:07,/dev/ttyUSB0,3,measure,fMeasure,30.84320,,45 samples
1758497827.883,2025-09-22 01:37:07,/dev/ttyUSB0,3,measure,fMeasure,30.84457,,43 samples
1758497888.083,2025-09-22 01:38:08,/dev/ttyUSB0,3,measure,fMeasure,30.84795,,49 samples
1758497948.283,2025-09-22 01:39:08,/dev/ttyUSB0,3,measure,fMeasure,30.82204,,45 samples
1758498008.482,2025-09-22 01:40:08,/dev/ttyUSB0,3,measure,fMeasure,30.82266,,44 samples
1758498068.482,2025-09-22 01:41:08,/dev/ttyUSB0,3,measure,fMeasure,30.84066,,53 samples
1758498128.682,2025-09-22 01:42:08,/dev/ttyUSB0,3,measure,fMeasure,30.85473,,51 samples
1758498188.683,2025-09-22 01:43:08,/dev/ttyUSB0,3,measure,fMeasure,30.84531,,53 samples
1758498248.883,2025-09-22 01:44:08,/dev/ttyUSB0,3,measure,fMeasure,30.84198,,45 samples
1758498309.083,2025-09-22 01:45:09,/dev/ttyUSB0,3,measure,fMeasure,30.81158,,49 samples
1758498369.283,2025-09-22 01:46:09,/dev/ttyUSB0,3,measure,fMeasure,30.85187,,52 samples
1758498429.483,2025-09-22 01:47:09,/dev/ttyUSB0,3,measure,fMeasure,30.84207,,33 samples
1758498489.483,2025-09-22 01:48:09,/dev/ttyUSB0,3,measure,fMeasure,30.86293,,40 samples
1758498549.683,2025-09-22 01:49:09,/dev/ttyUSB0,3,measure,fMeasure,30.87364,,65 samples
1758498609.883,2025-09-22 01:50:09,/dev/ttyUSB0,3,measure,fMeasure,30.86520,,45 samples
1758498669.883,2025-09-22 01:51:09,/dev/ttyUSB0,3,measure,fMeasure,30.84829,,48 samples
1758498730.083,2025-09-22 01:52:10,/dev/ttyUSB0,3,measure,fMeasure,30.82403,,72 samples
1758498790.282,2025-09-22 01:53:10,/dev/ttyUSB0,3,measure,fMeasure,30.79749,,41 samples
1758498850.283,2025-09-22 01:54:10,/dev/ttyUSB0,3,measure,fMeasure,30.82606,,51 samples
1758498910.283,2025-09-22 01:55:10,/dev/ttyUSB0,3,measure,fMeasure,30.83682,,51 samples
1758498970.483,2025-09-22 01:56:10,/dev/ttyUSB0,3,measure,fMeasure,30.86392,,39 samples
1758499030.683,2025-09-22 01:57:10,/dev/ttyUSB0,3,measure,fMeasure,30.86144,,41 samples
1758499090.883,2025-09-22 01:58:10,/dev/ttyUSB0,3,measure,fMeasure,30.86061,,50 samples
1758499150.883,2025-09-22 01:59:10,/dev/ttyUSB0,3,measure,fMeasure,30.87645,,39 samples
1758499211.083,2025-09-22 02:00:11,/dev/ttyUSB0,3,measure,fMeasure,30.86766,,54 samples
1758499271.282,2025-09-22 02:01:11,/dev/ttyUSB0,3,measure,fMeasure,30.84489,,57 samples
1758499331.282,2025-09-22 02:02:11,/dev/ttyUSB0,3,measure,fMeasure,30.89427,,49 samples
1758499391.482,2025-09-22 02:03:11,/dev/ttyUSB0,3,measure,fMeasure,30.84983,,41 samples
1758499451.483,2025-09-22 02:04:11,/dev/ttyUSB0,3,measure,fMeasure,30.86887,,40 samples
1758499511.483,2025-09-22 02:05:11,/dev/ttyUSB0,3,measure,fMeasure,30.83747,,47 samples
1758499571.682,2025-09-22 02:06:11,/dev/ttyUSB0,3,measure,fMeasure,30.81829,,38 samples
1758499631.682,2025-09-22 02:07:11,/dev/ttyUSB0,3,measure,fMeasure,30.83928,,59 samples
1758499691.683,2025-09-22 02:08:11,/dev/ttyUSB0,3,measure,fMeasure,30.84873,,42 samples
1758499751.683,2025-09-22 02:09:11,/dev/ttyUSB0,3,measure,fMeasure,30.86624,,48 samples
1758499811.683,2025-09-22 02:10:11,/dev/ttyUSB0,3,measure,fMeasure,30.87282,,36 samples
1758499871.883,2025-09-22 02:11:11,/dev/ttyUSB0,3,measure,fMeasure,30.87699,,55 samples
1758499931.883,2025-09-22 02:12:11,/dev/ttyUSB0,3,measure,fMeasure,30.89061,,39 samples
1758499992.083,2025-09-22 02:13:12,/dev/ttyUSB0,3,measure,fMeasure,30.85727,,50 samples
1758500052.283,2025-09-22 02:14:12,/dev/ttyUSB0,3,measure,fMeasure,30.86812,,44 samples
1758500112.283,2025-09-22 02:15:12,/dev/ttyUSB0,3,measure,fMeasure,30.86672,,43 samples
1758500172.483,2025-09-22 02:16:12,/dev/ttyUSB0,3,measure,fMeasure,30.85701,,52 samples
1758500232.683,2025-09-22 02:17:12,/dev/ttyUSB0,3,measure,fMeasure,30.85257,,42 samples
1758500292.883,2025-09-22 02:18:12,/dev/ttyUSB0,3,measure,fMeasure,30.89231,,52 samples
1758500353.083,2025-09-22 02:19:13,/dev/ttyUSB0,3,measure,fMeasure,30.88658,,52 samples
1758500413.283,2025-09-22 02:20:13,/dev/ttyUSB0,3,measure,fMeasure,30.88377,,50 samples
1758500473.483,2025-09-22 02:21:13,/dev/ttyUSB0,3,measure,fMeasure,30.86578,,51 samples
1758500533.683,2025-09-22 02:22:13,/dev/ttyUSB0,3,measure,fMeasure,30.86039,,56 samples
1758500593.683,2025-09-22 02:23:13,/dev/ttyUSB0,3,measure,fMeasure,30.88888,,49 samples
1758500653.883,2025-09-22 02:24:13,/dev/ttyUSB0,3,measure,fMeasure,30.88787,,50 samples
1758500713.883,2025-09-22 02:25:13,/dev/ttyUSB0,3,measure,fMeasure,30.88527,,56 samples
1758500773.883,2025-09-22 02:26:13,/dev/ttyUSB0,3,measure,fMeasure,30.90213,,45 samples
1758500834.083,2025-09-22 02:27:14,/dev/ttyUSB0,3,measure,fMeasure,30.90206,,62 samples
1758500894.282,2025-09-22 02:28:14,/dev/ttyUSB0,3,measure,fMeasure,30.90834,,49 samples
1758500954.283,2025-09-22 02:29:14,/dev/ttyUSB0,3,measure,fMeasure,30.92980,,33 samples
1758501014.283,2025-09-22 02:30:14,/dev/ttyUSB0,3,measure,fMeasure,30.89137,,59 samples
1758501074.483,2025-09-22 02:31:14,/dev/ttyUSB0,3,measure,fMeasure,30.90334,,51 samples
1758501134.682,2025-09-22 02:32:14,/dev/ttyUSB0,3,measure,fMeasure,30.91575,,51 samples
1758501194.682,2025-09-22 02:33:14,/dev/ttyUSB0,3,measure,fMeasure,30.92339,,50 samples
1758501254.683,2025-09-22 02:34:14,/dev/ttyUSB0,3,measure,fMeasure,30.87356,,48 samples
1758501314.883,2025-09-22 02:35:14,/dev/ttyUSB0,3,measure,fMeasure,30.83015,,40 samples
1758501375.083,2025-09-22 02:36:15,/dev/ttyUSB0,3,measure,fMeasure,30.84274,,51 samples
1758501435.283,2025-09-22 02:37:15,/dev/ttyUSB0,3,measure,fMeasure,30.86205,,47 samples
1758501495.283,2025-09-22 02:38:15,/dev/ttyUSB0,3,measure,fMeasure,30.84832,,41 samples
1758501555.483,2025-09-22 02:39:15,/dev/ttyUSB0,3,measure,fMeasure,30.84993,,50 samples
1758501615.483,2025-09-22 02:40:15,/dev/ttyUSB0,3,measure,fMeasure,30.83057,,45 samples
1758501675.683,2025-09-22 02:41:15,/dev/ttyUSB0,3,measure,fMeasure,30.83946,,51 samples
1758501735.883,2025-09-22 02:42:15,/dev/ttyUSB0,3,measure,fMeasure,30.85058,,51 samples
1758501796.083,2025-09-22 02:43:16,/dev/ttyUSB0,3,measure,fMeasure,30.84616,,56 samples
1758501856.283,2025-09-22 02:44:16,/dev/ttyUSB0,3,measure,fMeasure,30.84824,,42 samples
1758501916.283,2025-09-22 02:45:16,/dev/ttyUSB0,3,measure,fMeasure,30.84016,,44 samples
1758501976.483,2025-09-22 02:46:16,/dev/ttyUSB0,3,measure,fMeasure,30.75299,,60 samples
1758502036.683,2025-09-22 02:47:16,/dev/ttyUSB0,3,measure,fMeasure,30.81129,,53 samples
1758502096.884,2025-09-22 02:48:16,/dev/ttyUSB0,3,measure,fMeasure,30.83112,,53 samples
1758502157.083,2025-09-22 02:49:17,/dev/ttyUSB0,3,measure,fMeasure,30.81958,,48 samples
